,position_start,position_end,profit_return_lim,loss_return_lim,touch_time,label
218,2010-01-27 08:08:17,2010-01-28 08:08:46,0.0013049695930798686,-0.0013049695930798686,2010-01-27 15:30:04,1
219,2010-01-27 15:30:04,2010-01-28 15:30:49,0.0018162447496382736,-0.0018162447496382736,2010-01-27 17:25:18,1
220,2010-01-27 17:04:57,2010-01-28 17:06:28,0.004182388193693665,-0.004182388193693665,2010-01-27 21:07:16,1
221,2010-01-27 19:05:02,2010-01-28 19:15:50,0.003385208987034915,-0.003385208987034915,2010-01-27 21:11:18,1
222,2010-01-27 20:22:27,2010-01-28 20:23:07,0.003011696730161426,-0.003011696730161426,2010-01-27 21:11:54,1
223,2010-01-27 21:07:59,2010-01-28 21:12:34,0.0026093451630415676,-0.0026093451630415676,2010-01-28 04:30:04,-1
224,2010-01-27 22:58:05,2010-01-28 22:59:38,0.0026886734346834268,-0.0026886734346834268,2010-01-28 01:01:15,-1
225,2010-01-28 00:35:06,2010-01-29 00:38:05,0.002574425057910047,-0.002574425057910047,2010-01-28 04:30:04,-1
226,2010-01-28 01:01:15,2010-01-29 01:01:34,0.002381713711141275,-0.002381713711141275,2010-01-28 04:31:04,-1
227,2010-01-28 01:48:54,2010-01-29 01:49:32,0.0019651648955223366,-0.0019651648955223366,2010-01-28 02:21:17,-1
228,2010-01-28 02:18:23,2010-01-29 02:18:41,0.0014138947064670053,-0.0014138947064670053,2010-01-28 03:08:54,1
229,2010-01-28 03:32:51,2010-01-29 03:34:55,0.0011736944272178688,-0.0011736944272178688,2010-01-28 03:42:02,1
230,2010-01-28 04:30:04,2010-01-29 04:33:52,0.0012583485514532694,-0.0012583485514532694,2010-01-28 04:33:55,-1
231,2010-01-28 04:42:32,2010-01-29 04:47:54,0.002220932406664198,-0.002220932406664198,2010-01-28 06:10:31,1
232,2010-01-28 04:58:13,2010-01-29 04:59:28,0.002159311755514613,-0.002159311755514613,2010-01-28 06:26:17,1
233,2010-01-28 05:20:48,2010-01-29 05:26:49,0.0015207744023733518,-0.0015207744023733518,2010-01-28 05:39:50,-1
234,2010-01-28 05:39:50,2010-01-29 05:46:32,0.0014176586000275622,-0.0014176586000275622,2010-01-28 06:01:05,1
235,2010-01-28 06:06:28,2010-01-29 06:07:07,0.001207631485954531,-0.001207631485954531,2010-01-28 06:18:06,1
236,2010-01-28 06:26:17,2010-01-29 06:33:48,0.0009730742613367564,-0.0009730742613367564,2010-01-28 06:36:17,1
237,2010-01-28 06:45:39,2010-01-29 06:49:45,0.0015657106325998168,-0.0015657106325998168,2010-01-28 06:59:47,-1
238,2010-01-28 06:59:53,2010-01-29 07:00:07,0.0015639171593324795,-0.0015639171593324795,2010-01-28 07:31:44,-1
239,2010-01-28 07:30:08,2010-01-29 07:30:08,0.001059249052897501,-0.001059249052897501,2010-01-28 07:32:03,-1
240,2010-01-28 15:30:00,2010-01-31 17:00:00,0.0027593361333421032,-0.0027593361333421032,2010-01-28 15:32:00,1
241,2010-01-28 15:32:00,2010-01-31 17:00:00,0.004889489267363962,-0.004889489267363962,2010-01-28 17:23:51,-1
242,2010-01-28 16:27:00,2010-01-31 17:00:00,0.008444255526312339,-0.008444255526312339,2010-01-31 17:00:00,-1
243,2010-01-28 17:13:33,2010-01-31 17:00:00,0.010427205262856475,-0.010427205262856475,2010-01-31 17:00:00,0
244,2010-01-28 18:24:21,2010-01-31 17:00:00,0.013321984944409884,-0.013321984944409884,2010-01-31 17:00:00,0
245,2010-01-28 19:51:18,2010-01-31 17:00:00,0.012665826642307742,-0.012665826642307742,2010-01-31 17:00:00,0
246,2010-01-28 20:49:02,2010-01-31 17:00:00,0.010313628073703819,-0.010313628073703819,2010-01-31 17:00:00,0
247,2010-01-28 22:07:05,2010-01-31 17:00:00,0.009064630029297532,-0.009064630029297532,2010-01-29 07:30:11,1
248,2010-01-28 22:59:38,2010-01-31 17:00:00,0.008692960641519924,-0.008692960641519924,2010-01-29 07:27:16,1
249,2010-01-28 23:59:12,2010-01-31 17:00:00,0.008485468412267307,-0.008485468412267307,2010-01-29 02:23:24,1
250,2010-01-29 00:00:32,2010-01-31 17:00:00,0.0085101650473308,-0.0085101650473308,2010-01-29 01:55:38,1
251,2010-01-29 00:13:52,2010-01-31 17:00:00,0.008468227248007283,-0.008468227248007283,2010-01-29 02:30:13,1
252,2010-01-29 01:01:34,2010-01-31 17:00:00,0.007698592416251319,-0.007698592416251319,2010-01-29 05:33:49,1
253,2010-01-29 01:28:48,2010-01-31 17:00:00,0.0068491101929031425,-0.0068491101929031425,2010-01-29 07:29:22,1
254,2010-01-29 01:52:48,2010-01-31 17:00:00,0.005984995281843857,-0.005984995281843857,2010-01-29 07:30:01,1
255,2010-01-29 02:14:47,2010-01-31 17:00:00,0.004723428382162555,-0.004723428382162555,2010-01-29 07:30:01,1
256,2010-01-29 03:12:15,2010-01-31 17:00:00,0.0032551547464580734,-0.0032551547464580734,2010-01-29 05:39:34,1
257,2010-01-29 03:58:14,2010-01-31 17:00:00,0.0020050430450451275,-0.0020050430450451275,2010-01-29 04:51:50,1
258,2010-01-29 04:22:24,2010-01-31 17:00:00,0.001847026220446541,-0.001847026220446541,2010-01-29 04:39:54,1
259,2010-01-29 04:39:54,2010-01-31 17:00:00,0.0018175916016289315,-0.0018175916016289315,2010-01-29 04:56:16,1
260,2010-01-29 04:56:16,2010-01-31 17:00:00,0.0023735927972469875,-0.0023735927972469875,2010-01-29 07:21:20,1
261,2010-01-29 05:10:42,2010-01-31 17:00:00,0.002439638752302919,-0.002439638752302919,2010-01-29 07:28:14,1
262,2010-01-29 05:15:24,2010-01-31 17:00:00,0.0024630730999279943,-0.0024630730999279943,2010-01-29 05:30:01,1
263,2010-01-29 05:27:28,2010-01-31 17:00:00,0.0024623156526540685,-0.0024623156526540685,2010-01-29 07:29:03,1
264,2010-01-29 06:02:27,2010-01-31 17:00:00,0.002490506653657809,-0.002490506653657809,2010-01-29 07:21:31,1
265,2010-01-29 06:45:02,2010-01-31 17:00:00,0.002199952206955639,-0.002199952206955639,2010-01-29 07:30:00,1
266,2010-01-29 07:24:18,2010-01-31 17:00:00,0.001419060700189459,-0.001419060700189459,2010-01-29 07:30:01,1
267,2010-01-29 07:30:01,2010-01-31 17:00:00,0.0013685045257633695,-0.0013685045257633695,2010-01-29 07:31:10,-1
268,2010-01-29 07:31:10,2010-01-31 17:00:00,0.0020092283281784597,-0.0020092283281784597,2010-01-29 07:32:39,1
269,2010-01-29 07:32:32,2010-01-31 17:00:00,0.002138559986214533,-0.002138559986214533,2010-01-31 17:00:00,-1
270,2010-01-29 07:54:08,2010-01-31 17:00:00,0.0015207984213804016,-0.0015207984213804016,2010-01-31 17:00:00,-1
271,2010-01-31 17:00:00,2010-02-01 17:00:00,0.001417487783347099,-0.001417487783347099,2010-01-31 17:42:09,1
272,2010-01-31 17:42:02,2010-02-01 17:54:35,0.0026542844549567583,-0.0026542844549567583,2010-02-01 01:08:24,1
273,2010-01-31 18:27:24,2010-02-01 18:35:24,0.0023288546766098614,-0.0023288546766098614,2010-01-31 19:40:20,-1
274,2010-01-31 19:30:26,2010-02-01 19:31:40,0.001935989409455214,-0.001935989409455214,2010-02-01 00:40:33,1
275,2010-01-31 20:47:23,2010-02-01 20:57:34,0.0019189522250798983,-0.0019189522250798983,2010-02-01 02:14:32,1
276,2010-01-31 21:45:17,2010-02-01 21:55:45,0.0018549213874571437,-0.0018549213874571437,2010-02-01 02:16:30,1
277,2010-02-01 00:40:33,2010-02-02 00:48:59,0.0016140979425952379,-0.0016140979425952379,2010-02-01 03:22:17,1
278,2010-02-01 01:08:24,2010-02-02 01:10:50,0.0015565653324259678,-0.0015565653324259678,2010-02-01 02:05:53,-1
279,2010-02-01 02:14:32,2010-02-02 02:14:33,0.0012408067871187535,-0.0012408067871187535,2010-02-01 03:24:33,1
280,2010-02-01 03:16:48,2010-02-02 03:17:23,0.0011879794362514402,-0.0011879794362514402,2010-02-01 03:28:22,1
281,2010-02-01 03:49:08,2010-02-02 03:53:11,0.0012010332153667798,-0.0012010332153667798,2010-02-01 06:50:56,1
282,2010-02-01 06:05:25,2010-02-02 06:07:39,0.000746996904106756,-0.000746996904106756,2010-02-01 06:14:33,1
283,2010-02-01 06:50:14,2010-02-02 06:51:06,0.0006357126062946507,-0.0006357126062946507,2010-02-01 06:59:57,1
284,2010-02-01 07:44:03,2010-02-02 07:45:38,0.0009102028743889559,-0.0009102028743889559,2010-02-01 08:03:43,1
285,2010-02-01 15:30:51,2010-02-02 15:34:28,0.0015126925163607746,-0.0015126925163607746,2010-02-01 21:55:45,-1
286,2010-02-01 19:55:13,2010-02-02 20:02:32,0.010894272332713005,-0.010894272332713005,2010-02-02 15:34:28,1
287,2010-02-01 22:13:11,2010-02-02 22:17:08,0.010235963780868175,-0.010235963780868175,2010-02-02 15:34:28,1
288,2010-02-01 22:56:23,2010-02-02 23:05:31,0.008873642828685241,-0.008873642828685241,2010-02-02 15:34:28,1
289,2010-02-02 01:24:47,2010-02-03 01:29:43,0.006817094728494018,-0.006817094728494018,2010-02-02 15:34:28,1
290,2010-02-02 02:14:20,2010-02-03 02:15:02,0.0045155619455491906,-0.0045155619455491906,2010-02-02 04:01:27,1
291,2010-02-02 02:29:28,2010-02-03 02:31:16,0.003932117512200196,-0.003932117512200196,2010-02-02 03:44:09,1
292,2010-02-02 02:48:23,2010-02-03 02:49:26,0.003423874267990288,-0.003423874267990288,2010-02-02 04:00:10,1
293,2010-02-02 03:30:02,2010-02-03 03:30:49,0.002721550283457231,-0.002721550283457231,2010-02-02 04:01:16,1
294,2010-02-02 04:00:10,2010-02-03 04:00:24,0.002314933583542801,-0.002314933583542801,2010-02-02 04:31:01,1
295,2010-02-02 04:16:27,2010-02-03 04:17:52,0.00223036731454746,-0.00223036731454746,2010-02-02 07:21:59,-1
296,2010-02-02 04:32:04,2010-02-03 04:32:30,0.002207227483739092,-0.002207227483739092,2010-02-02 05:09:36,-1
297,2010-02-02 05:07:54,2010-02-03 05:11:03,0.002026949367871623,-0.002026949367871623,2010-02-02 07:52:42,-1
298,2010-02-02 05:54:24,2010-02-03 05:58:00,0.0016941032156075951,-0.0016941032156075951,2010-02-02 06:41:03,1
299,2010-02-02 06:43:46,2010-02-03 06:45:05,0.0013404530118414956,-0.0013404530118414956,2010-02-02 07:11:52,-1
300,2010-02-02 07:17:00,2010-02-03 07:17:01,0.0012476567525241133,-0.0012476567525241133,2010-02-02 07:56:11,-1
301,2010-02-02 15:34:28,2010-02-03 15:39:22,0.0011782881895025478,-0.0011782881895025478,2010-02-02 17:13:35,1
302,2010-02-02 19:29:49,2010-02-03 19:48:11,0.0008861168114761324,-0.0008861168114761324,2010-02-02 20:33:51,-1
303,2010-02-02 22:32:31,2010-02-03 22:34:52,0.0010434774994930948,-0.0010434774994930948,2010-02-03 00:41:24,1
304,2010-02-03 01:21:35,2010-02-04 01:21:46,0.001561811846164418,-0.001561811846164418,2010-02-03 02:08:49,-1
305,2010-02-03 02:15:02,2010-02-04 02:15:19,0.0013154077585522488,-0.0013154077585522488,2010-02-03 03:03:04,1
306,2010-02-03 02:26:22,2010-02-04 02:28:35,0.0012302816855933542,-0.0012302816855933542,2010-02-03 02:58:23,1
307,2010-02-03 03:01:09,2010-02-04 03:01:34,0.0011668216407553493,-0.0011668216407553493,2010-02-03 03:07:33,1
308,2010-02-03 04:30:09,2010-02-04 04:30:37,0.0021062770209621926,-0.0021062770209621926,2010-02-03 07:01:07,-1
309,2010-02-03 04:47:52,2010-02-04 04:47:57,0.0030596039389803468,-0.0030596039389803468,2010-02-03 07:01:07,-1
310,2010-02-03 06:00:30,2010-02-04 06:01:12,0.0025197573089019002,-0.0025197573089019002,2010-02-03 06:35:58,-1
311,2010-02-03 06:34:16,2010-02-04 06:34:51,0.0019446028004381987,-0.0019446028004381987,2010-02-03 07:02:32,-1
312,2010-02-03 07:02:32,2010-02-04 07:02:45,0.0019069996309698566,-0.0019069996309698566,2010-02-03 07:15:59,1
313,2010-02-03 07:15:59,2010-02-04 07:16:15,0.0017764288919384652,-0.0017764288919384652,2010-02-03 07:29:47,-1
314,2010-02-03 07:27:40,2010-02-04 07:29:30,0.001496468713904256,-0.001496468713904256,2010-02-03 07:33:51,-1
315,2010-02-03 07:50:05,2010-02-04 07:51:13,0.0012454916249683928,-0.0012454916249683928,2010-02-03 15:30:00,1
316,2010-02-03 15:30:00,2010-02-04 15:30:00,0.0009120197319717275,-0.0009120197319717275,2010-02-03 15:49:38,1
317,2010-02-03 15:52:56,2010-02-04 16:00:59,0.002291974071291021,-0.002291974071291021,2010-02-03 22:31:57,-1
318,2010-02-03 18:43:03,2010-02-04 18:45:31,0.003692360830566475,-0.003692360830566475,2010-02-04 02:50:18,-1
319,2010-02-03 22:31:57,2010-02-04 22:35:15,0.003255416202554452,-0.003255416202554452,2010-02-04 02:59:04,-1
320,2010-02-04 01:01:34,2010-02-05 01:05:16,0.003255233207282877,-0.003255233207282877,2010-02-04 03:02:48,-1
321,2010-02-04 01:43:24,2010-02-05 01:44:38,0.0034481973825881414,-0.0034481973825881414,2010-02-04 04:07:00,-1
322,2010-02-04 02:24:09,2010-02-05 02:24:12,0.0029216535351087986,-0.0029216535351087986,2010-02-04 02:59:04,-1
323,2010-02-04 02:48:12,2010-02-05 02:48:15,0.0024210221221332828,-0.0024210221221332828,2010-02-04 03:03:33,-1
324,2010-02-04 03:03:11,2010-02-05 03:03:12,0.002211595881889519,-0.002211595881889519,2010-02-04 04:52:12,-1
325,2010-02-04 03:28:04,2010-02-05 03:28:27,0.0023718916713542817,-0.0023718916713542817,2010-02-04 07:30:24,-1
326,2010-02-04 04:52:05,2010-02-05 04:52:07,0.0010101578443754745,-0.0010101578443754745,2010-02-04 05:03:50,1
327,2010-02-04 05:03:50,2010-02-05 05:04:09,0.001148129669229307,-0.001148129669229307,2010-02-04 06:37:46,1
328,2010-02-04 06:34:51,2010-02-05 06:34:52,0.0010137841692480717,-0.0010137841692480717,2010-02-04 07:24:54,-1
329,2010-02-04 07:24:54,2010-02-05 07:25:03,0.0017247019255064056,-0.0017247019255064056,2010-02-04 07:30:23,-1
330,2010-02-04 07:30:11,2010-02-05 07:30:11,0.0016053017247514437,-0.0016053017247514437,2010-02-04 07:31:16,-1
331,2010-02-04 07:31:22,2010-02-05 07:31:25,0.0015136592978068162,-0.0015136592978068162,2010-02-04 15:30:00,-1
332,2010-02-04 07:54:21,2010-02-05 07:54:41,0.001160451249267509,-0.001160451249267509,2010-02-04 08:00:33,-1
333,2010-02-04 08:02:36,2010-02-05 08:02:36,0.0010617835198674177,-0.0010617835198674177,2010-02-04 15:30:00,-1
334,2010-02-04 15:30:00,2010-02-07 17:00:00,0.00321609283066608,-0.00321609283066608,2010-02-05 02:16:40,-1
335,2010-02-04 17:07:58,2010-02-07 17:00:00,0.009673791556242248,-0.009673791556242248,2010-02-05 04:22:59,-1
336,2010-02-04 19:19:11,2010-02-07 17:00:00,0.009421404788076,-0.009421404788076,2010-02-05 04:57:46,-1
337,2010-02-04 19:52:15,2010-02-07 17:00:00,0.0089486397052527,-0.0089486397052527,2010-02-05 04:00:28,-1
338,2010-02-05 01:42:53,2010-02-07 17:00:00,0.0038960300151422685,-0.0038960300151422685,2010-02-05 02:16:40,-1
339,2010-02-05 02:01:01,2010-02-07 17:00:00,0.003229775529379995,-0.003229775529379995,2010-02-05 02:16:40,-1
340,2010-02-05 02:13:44,2010-02-07 17:00:00,0.0025359353204396228,-0.0025359353204396228,2010-02-05 02:17:08,-1
341,2010-02-05 02:16:40,2010-02-07 17:00:00,0.002501977879446296,-0.002501977879446296,2010-02-05 02:38:41,1
342,2010-02-05 02:20:49,2010-02-07 17:00:00,0.0023794227704026926,-0.0023794227704026926,2010-02-05 02:45:49,1
343,2010-02-05 02:27:48,2010-02-07 17:00:00,0.0020823360594033917,-0.0020823360594033917,2010-02-05 02:38:31,1
344,2010-02-05 02:36:44,2010-02-07 17:00:00,0.001838774511067667,-0.001838774511067667,2010-02-05 03:11:42,1
345,2010-02-05 02:50:23,2010-02-07 17:00:00,0.0016026060364315578,-0.0016026060364315578,2010-02-05 03:08:33,1
346,2010-02-05 03:08:33,2010-02-07 17:00:00,0.001418660186953592,-0.001418660186953592,2010-02-05 03:21:58,-1
347,2010-02-05 03:21:58,2010-02-07 17:00:00,0.001245245143027207,-0.001245245143027207,2010-02-05 03:26:04,-1
348,2010-02-05 03:26:45,2010-02-07 17:00:00,0.0012889996535885996,-0.0012889996535885996,2010-02-05 03:57:55,-1
349,2010-02-05 03:57:55,2010-02-07 17:00:00,0.0010959728621806049,-0.0010959728621806049,2010-02-05 03:58:10,-1
350,2010-02-05 04:00:24,2010-02-07 17:00:00,0.0015899238645507164,-0.0015899238645507164,2010-02-05 04:56:40,-1
351,2010-02-05 04:19:00,2010-02-07 17:00:00,0.001212832116882199,-0.001212832116882199,2010-02-05 04:19:43,-1
352,2010-02-05 04:22:22,2010-02-07 17:00:00,0.0010723580742378505,-0.0010723580742378505,2010-02-05 04:56:40,-1
353,2010-02-05 04:56:40,2010-02-07 17:00:00,0.0006789782487512536,-0.0006789782487512536,2010-02-05 05:00:01,-1
354,2010-02-05 05:07:20,2010-02-07 17:00:00,0.0011355781664703374,-0.0011355781664703374,2010-02-05 05:22:52,1
355,2010-02-05 05:50:56,2010-02-07 17:00:00,0.0006332862330591276,-0.0006332862330591276,2010-02-05 05:52:05,1
356,2010-02-05 05:57:47,2010-02-07 17:00:00,0.0012581649889601369,-0.0012581649889601369,2010-02-05 06:08:06,-1
357,2010-02-05 06:08:06,2010-02-07 17:00:00,0.0014165111445632306,-0.0014165111445632306,2010-02-05 06:11:53,1
358,2010-02-05 06:12:21,2010-02-07 17:00:00,0.0013148466742682052,-0.0013148466742682052,2010-02-05 06:47:28,-1
359,2010-02-05 06:48:23,2010-02-07 17:00:00,0.0008843733636349295,-0.0008843733636349295,2010-02-05 06:52:33,-1
360,2010-02-05 07:05:38,2010-02-07 17:00:00,0.0013422092271207224,-0.0013422092271207224,2010-02-05 07:15:24,1
361,2010-02-05 07:21:10,2010-02-07 17:00:00,0.0012408594055167345,-0.0012408594055167345,2010-02-05 07:29:02,1
362,2010-02-05 07:27:50,2010-02-07 17:00:00,0.0010764844886892075,-0.0010764844886892075,2010-02-05 07:29:49,-1
363,2010-02-05 07:30:00,2010-02-07 17:00:00,0.0011539806484274719,-0.0011539806484274719,2010-02-05 07:30:07,1
364,2010-02-05 07:30:07,2010-02-07 17:00:00,0.0012050521286392783,-0.0012050521286392783,2010-02-05 07:31:10,-1
365,2010-02-05 07:31:10,2010-02-07 17:00:00,0.0015523256503076068,-0.0015523256503076068,2010-02-05 07:33:21,1
366,2010-02-05 07:31:54,2010-02-07 17:00:00,0.0014074563500615757,-0.0014074563500615757,2010-02-05 07:32:39,1
367,2010-02-05 07:32:39,2010-02-07 17:00:00,0.0012884094728318756,-0.0012884094728318756,2010-02-05 07:33:34,1
368,2010-02-05 07:33:34,2010-02-07 17:00:00,0.0012686001700818227,-0.0012686001700818227,2010-02-05 07:33:41,1
369,2010-02-05 07:34:08,2010-02-07 17:00:00,0.0017173337006899695,-0.0017173337006899695,2010-02-05 07:34:38,1
370,2010-02-05 07:35:22,2010-02-07 17:00:00,0.002663649745497942,-0.002663649745497942,2010-02-05 07:54:58,1
371,2010-02-05 07:35:43,2010-02-07 17:00:00,0.002676802988131839,-0.002676802988131839,2010-02-05 07:37:40,1
372,2010-02-05 07:36:42,2010-02-07 17:00:00,0.0026507190088182505,-0.0026507190088182505,2010-02-05 07:54:47,1
373,2010-02-05 07:41:42,2010-02-07 17:00:00,0.0022937611784767187,-0.0022937611784767187,2010-02-05 07:45:38,1
374,2010-02-05 07:44:57,2010-02-07 17:00:00,0.0018547544885595608,-0.0018547544885595608,2010-02-05 07:52:43,1
375,2010-02-05 07:54:47,2010-02-07 17:00:00,0.0013849154302239236,-0.0013849154302239236,2010-02-05 08:07:10,-1
376,2010-02-05 08:06:27,2010-02-07 17:00:00,0.0012413726066376248,-0.0012413726066376248,2010-02-05 08:08:30,-1
377,2010-02-05 08:08:56,2010-02-07 17:00:00,0.0012007137330421664,-0.0012007137330421664,2010-02-05 08:12:17,-1
378,2010-02-07 17:00:00,2010-02-08 17:00:00,0.003938076625812162,-0.003938076625812162,2010-02-08 01:03:21,-1
379,2010-02-07 17:16:53,2010-02-08 17:20:14,0.01023897792422146,-0.01023897792422146,2010-02-08 17:20:14,0
380,2010-02-07 18:09:19,2010-02-08 18:10:47,0.012019678937670196,-0.012019678937670196,2010-02-08 18:10:47,0
381,2010-02-07 18:47:30,2010-02-08 19:16:34,0.01150798903609353,-0.01150798903609353,2010-02-08 19:16:34,0
382,2010-02-07 19:57:10,2010-02-08 19:58:49,0.010396065518077011,-0.010396065518077011,2010-02-08 19:58:49,0
383,2010-02-07 21:14:10,2010-02-08 21:14:20,0.009614242546227583,-0.009614242546227583,2010-02-08 21:14:20,0
384,2010-02-08 00:19:07,2010-02-09 00:27:09,0.007989396232841756,-0.007989396232841756,2010-02-09 00:27:09,0
385,2010-02-08 01:24:58,2010-02-09 01:28:32,0.005643891997907284,-0.005643891997907284,2010-02-08 02:31:19,1
386,2010-02-08 01:44:00,2010-02-09 01:45:05,0.004210083023745417,-0.004210083023745417,2010-02-08 06:26:50,-1
387,2010-02-08 02:10:54,2010-02-09 02:11:08,0.0033781507286815694,-0.0033781507286815694,2010-02-08 02:30:07,1
388,2010-02-08 02:20:36,2010-02-09 02:20:41,0.002903820182514138,-0.002903820182514138,2010-02-08 02:31:19,1
389,2010-02-08 02:31:15,2010-02-09 02:31:38,0.002551002458031546,-0.002551002458031546,2010-02-08 04:13:29,-1
390,2010-02-08 03:24:45,2010-02-09 03:25:30,0.0018799203486350871,-0.0018799203486350871,2010-02-08 04:14:54,-1
391,2010-02-08 03:44:36,2010-02-09 03:44:46,0.0011540692219782064,-0.0011540692219782064,2010-02-08 04:14:54,-1
392,2010-02-08 04:14:54,2010-02-09 04:15:02,0.0009596558068747232,-0.0009596558068747232,2010-02-08 04:27:10,1
393,2010-02-08 04:30:28,2010-02-09 04:32:24,0.0009859934947796245,-0.0009859934947796245,2010-02-08 04:39:02,-1
394,2010-02-08 04:39:54,2010-02-09 04:40:00,0.0009529767894486318,-0.0009529767894486318,2010-02-08 04:41:16,-1
395,2010-02-08 04:46:54,2010-02-09 04:48:45,0.0011806771218248688,-0.0011806771218248688,2010-02-08 05:07:35,-1
396,2010-02-08 05:07:13,2010-02-09 05:09:27,0.0015253768692101229,-0.0015253768692101229,2010-02-08 05:27:53,1
397,2010-02-08 05:27:53,2010-02-09 05:28:17,0.0016448474828920623,-0.0016448474828920623,2010-02-08 05:49:38,-1
398,2010-02-08 05:49:38,2010-02-09 05:50:58,0.0016279209837798477,-0.0016279209837798477,2010-02-08 06:30:09,-1
399,2010-02-08 06:33:09,2010-02-09 06:34:17,0.0019528701805255494,-0.0019528701805255494,2010-02-08 06:52:41,1
400,2010-02-08 06:52:41,2010-02-09 06:53:17,0.001911112625922723,-0.001911112625922723,2010-02-08 06:56:09,1
401,2010-02-08 06:56:09,2010-02-09 06:56:10,0.001860952993456898,-0.001860952993456898,2010-02-08 15:32:08,-1
402,2010-02-08 07:31:47,2010-02-09 07:32:11,0.0016852148851496057,-0.0016852148851496057,2010-02-08 07:57:32,1
403,2010-02-08 07:57:32,2010-02-09 07:57:42,0.0014929567772219616,-0.0014929567772219616,2010-02-08 15:32:08,-1
404,2010-02-08 15:32:08,2010-02-09 15:36:52,0.0016312515049767325,-0.0016312515049767325,2010-02-08 18:20:45,1
405,2010-02-08 18:17:20,2010-02-09 18:29:46,0.003084076208408015,-0.003084076208408015,2010-02-09 00:56:32,1
406,2010-02-08 19:16:34,2010-02-09 19:26:42,0.003026795967459861,-0.003026795967459861,2010-02-08 23:26:43,1
407,2010-02-08 19:58:49,2010-02-09 20:15:32,0.003120710703193505,-0.003120710703193505,2010-02-09 00:59:58,1
408,2010-02-08 23:26:43,2010-02-09 23:30:14,0.0023814749535047692,-0.0023814749535047692,2010-02-09 01:01:01,1
409,2010-02-09 00:57:59,2010-02-10 00:59:28,0.002264989549884258,-0.002264989549884258,2010-02-09 01:30:25,1
410,2010-02-09 01:21:25,2010-02-10 01:21:40,0.002704781083526816,-0.002704781083526816,2010-02-09 03:21:17,1
411,2010-02-09 01:39:49,2010-02-10 01:39:49,0.0024774663870975435,-0.0024774663870975435,2010-02-09 03:31:56,1
412,2010-02-09 02:48:17,2010-02-10 02:48:43,0.0018131428806458761,-0.0018131428806458761,2010-02-09 03:05:19,1
413,2010-02-09 03:05:48,2010-02-10 03:08:03,0.0017644573002049114,-0.0017644573002049114,2010-02-09 03:21:40,1
414,2010-02-09 03:21:31,2010-02-10 03:21:39,0.00113603543496509,-0.00113603543496509,2010-02-09 04:02:14,-1
415,2010-02-09 03:45:57,2010-02-10 03:48:13,0.0012775508287648479,-0.0012775508287648479,2010-02-09 04:49:23,-1
416,2010-02-09 04:14:15,2010-02-10 04:14:20,0.0011615723440331987,-0.0011615723440331987,2010-02-09 04:34:49,1
417,2010-02-09 04:49:45,2010-02-10 04:50:07,0.0012406638078268975,-0.0012406638078268975,2010-02-09 05:03:39,-1
418,2010-02-09 06:07:39,2010-02-10 06:11:25,0.0009897328050716852,-0.0009897328050716852,2010-02-09 06:25:40,1
419,2010-02-09 06:39:10,2010-02-10 06:39:17,0.0024045315130275446,-0.0024045315130275446,2010-02-09 17:20:01,1
420,2010-02-09 07:01:20,2010-02-10 07:02:37,0.0025609713661982835,-0.0025609713661982835,2010-02-09 17:00:31,1
421,2010-02-09 07:34:33,2010-02-10 07:34:35,0.0021403875003067874,-0.0021403875003067874,2010-02-09 20:35:56,-1
422,2010-02-09 07:54:39,2010-02-10 07:56:20,0.0013882070311380052,-0.0013882070311380052,2010-02-09 15:30:06,1
423,2010-02-09 15:30:29,2010-02-10 15:33:44,0.0014000551943699163,-0.0014000551943699163,2010-02-09 20:34:01,-1
424,2010-02-09 20:25:18,2010-02-10 20:27:43,0.0036197660266868675,-0.0036197660266868675,2010-02-10 04:10:13,1
425,2010-02-09 20:40:26,2010-02-10 21:13:55,0.003397759721771144,-0.003397759721771144,2010-02-10 04:00:10,1
426,2010-02-09 22:30:09,2010-02-10 23:08:47,0.002992314508718237,-0.002992314508718237,2010-02-10 00:49:01,1
427,2010-02-10 00:13:06,2010-02-11 00:17:36,0.0027727359294707817,-0.0027727359294707817,2010-02-10 04:09:12,1
428,2010-02-10 01:23:01,2010-02-11 01:23:12,0.002385427802075155,-0.002385427802075155,2010-02-10 02:02:30,-1
429,2010-02-10 02:01:56,2010-02-11 02:04:15,0.0028074566909131906,-0.0028074566909131906,2010-02-10 04:09:05,1
430,2010-02-10 02:10:04,2010-02-11 02:10:44,0.002904479694168465,-0.002904479694168465,2010-02-10 04:09:15,1
431,2010-02-10 02:30:47,2010-02-11 02:31:19,0.0023233945303102297,-0.0023233945303102297,2010-02-10 02:52:36,-1
432,2010-02-10 02:43:41,2010-02-11 02:45:01,0.0021340434596580533,-0.0021340434596580533,2010-02-10 04:00:10,1
433,2010-02-10 02:58:45,2010-02-11 02:59:17,0.001978670967789229,-0.001978670967789229,2010-02-10 03:43:28,1
434,2010-02-10 03:33:07,2010-02-11 03:34:52,0.002179663274409873,-0.002179663274409873,2010-02-10 04:09:11,1
435,2010-02-10 03:59:18,2010-02-11 04:02:51,0.0020514629360260683,-0.0020514629360260683,2010-02-10 04:09:15,1
436,2010-02-10 04:09:11,2010-02-11 04:09:32,0.0018605416252034542,-0.0018605416252034542,2010-02-10 04:10:13,1
